Date,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2010-11-25,131.82020568847656,232.1378173828125,247.98712158203125,1268.3284912109375,446.41192626953125,66.98693084716797,290.9241027832031,72.04502868652344,170.4680938720703,319.15606689453125,157.80332946777344,276.7961120605469,1634.169921875,100.28162384033203,309.81011962890625,81.23677825927734,595.4139404296875,216.90765380859375,,1406.8360595703125,186.05711364746094,248.43116760253906,175.14637756347656,272.64154052734375,306.4454040527344,52.188880920410156,91.49869537353516,102.24112701416016,227.81065368652344,732.7297973632812,362.8239440917969,1265.984375,3295.65234375,101.78546142578125,137.09593200683594,70.8946304321289,445.47821044921875,,255.4094696044922,1932.629150390625,214.14341735839844,93.9649658203125,227.13995361328125,452.6995849609375,417.32684326171875,133.4931182861328,171.7481689453125,1096.3707275390625,108.69719696044922,136.27114868164062
2010-11-26,133.95326232910156,234.6522674560547,245.7711181640625,1252.413818359375,447.96441650390625,66.57660675048828,289.8819885253906,71.509521484375,170.29457092285156,325.0823059082031,157.5514373779297,278.2721252441406,1649.8641357421875,95.45018768310547,321.919677734375,82.55302429199219,586.0029907226562,214.55935668945312,,1396.380859375,183.5341339111328,245.00393676757812,176.38597106933594,270.3624267578125,304.2153015136719,53.25650405883789,90.39336395263672,95.15016174316406,228.90301513671875,733.8661499023438,352.0863342285156,1253.9674072265625,3120.712158203125,101.8142318725586,138.67718505859375,70.82118225097656,437.6783447265625,,259.1067810058594,1865.9473876953125,210.48788452148438,96.10152435302734,219.72747802734375,449.770263671875,427.7211608886719,133.73927307128906,167.05238342285156,1084.6893310546875,107.95936584472656,136.69044494628906
2010-11-29,136.0388641357422,238.1568145751953,245.43870544433594,1236.4603271484375,446.8000183105469,65.06755828857422,294.1372375488281,72.85896301269531,174.74063110351562,323.17059326171875,159.94468688964844,281.179443359375,1658.8189697265625,99.45832061767578,322.02703857421875,82.87942504882812,594.4729614257812,214.55935668945312,,1403.55517578125,185.09381103515625,248.9326629638672,181.11668395996094,279.5264587402344,306.4053955078125,53.31066131591797,90.90560150146484,97.2503890991211,231.4105224609375,744.37890625,358.12908935546875,1289.7884521484375,3124.8740234375,103.19474029541016,138.91184997558594,68.91205596923828,454.0740051269531,,260.6454772949219,1928.5833740234375,212.16233825683594,96.52881622314453,223.41015625,444.5498352050781,437.5438232421875,135.21621704101562,172.20396423339844,1115.2445068359375,109.52356719970703,140.12864685058594
2010-11-30,144.4761199951172,243.97317504882812,252.40982055664062,1223.9615478515625,458.10467529296875,64.49766540527344,312.76513671875,72.29671478271484,174.567138671875,328.1410217285156,159.84388732910156,275.9463195800781,1649.448486328125,102.84249114990234,325.69140625,85.02748107910156,587.4574584960938,213.3922119140625,,1429.65771484375,189.49749755859375,249.308837890625,179.20240783691406,277.62713623046875,305.1103515625,53.63557815551758,92.68489074707031,96.88533020019531,236.69863891601562,738.7532958984375,355.7352294921875,1304.4195556640625,3176.660400390625,105.84077453613281,139.1632843017578,69.71975708007812,448.2525329589844,,270.82330322265625,1958.7586669921875,211.10107421875,96.52881622314453,232.63101196289062,439.2545471191406,439.4633483886719,136.84300231933594,172.63873291015625,1098.253173828125,111.26485443115234,140.7492218017578
2010-12-01,145.66111755371094,246.87442016601562,263.04656982421875,1219.769287109375,467.3715515136719,65.04019165039062,304.42816162109375,74.74925231933594,177.97216796875,349.0262145996094,161.70816040039062,282.96856689453125,1639.2474365234375,103.16313934326172,331.4884948730469,86.56483459472656,596.9539184570312,221.01605224609375,,1388.376708984375,196.05722045898438,248.76547241210938,183.1800079345703,287.7408142089844,305.2503356933594,59.49966812133789,92.41529846191406,103.61978912353516,238.4116973876953,768.7761840820312,373.0269470214844,1297.1729736328125,3126.451904296875,107.19255828857422,143.73948669433594,71.1148910522461,449.7078857421875,,280.5938720703125,1993.4093017578125,211.61993408203125,98.06713104248047,242.38873291015625,460.8492126464844,441.8731689453125,143.66053771972656,176.79457092285156,1108.583251953125,114.12762451171875,139.10557556152344
2010-12-02,142.53269958496094,244.2448272705078,268.7527160644531,1222.176025390625,469.9914855957031,67.64344024658203,300.5636291503906,73.44801330566406,178.9047393798828,348.8350524902344,163.67306518554688,283.5052185058594,1650.371826171875,105.98402404785156,334.63043212890625,88.29170227050781,603.5844116210938,223.3223419189453,,1284.3629150390625,200.6903076171875,248.2222137451172,186.898681640625,282.1854248046875,309.8604736328125,59.6776123046875,92.14569854736328,102.03925323486328,242.58258056640625,763.377685546875,367.0074157714844,1292.35693359375,3194.92919921875,105.20804595947266,146.83502197265625,72.69358825683594,459.8726806640625,,280.5078430175781,1925.10888671875,213.62454223632812,98.49444580078125,248.68035888671875,467.7594909667969,447.5502624511719,144.77362060546875,176.90211486816406,1052.7822265625,112.29781341552734,142.9127960205078
2010-12-03,139.40426635742188,245.92112731933594,259.667236328125,1242.2440185546875,472.2718505859375,65.64655303955078,300.1294250488281,72.16819763183594,173.0272674560547,353.9010314941406,162.21194458007812,277.9366455078125,1687.5299072265625,106.63396453857422,337.42877197265625,89.2288589477539,594.85791015625,223.68650817871094,,1326.437255859375,197.57101440429688,250.144775390625,185.3766632080078,276.6299743652344,312.5106201171875,59.68533706665039,92.36138153076172,96.21101379394531,241.241943359375,765.764404296875,371.81842041015625,1284.7891845703125,3216.748046875,106.50228118896484,147.4663848876953,73.2810287475586,457.4849548339844,,277.932861328125,1917.2554931640625,209.85108947753906,97.51164245605469,247.65371704101562,461.6003112792969,448.1832580566406,143.18960571289062,172.79998779296875,1072.0902099609375,108.46109008789062,143.43272399902344
2010-12-06,139.3568878173828,247.0309600830078,255.29061889648438,1230.8319091796875,472.6599426269531,64.47942352294922,299.91229248046875,71.5951919555664,175.47802734375,353.6620178222656,161.43101501464844,274.1124572753906,1679.6368408203125,106.6036605834961,336.6057434082031,89.74481201171875,603.0283813476562,222.52867126464844,,1279.7481689453125,203.07566833496094,251.0223846435547,180.63027954101562,274.4932861328125,314.35064697265625,58.26959991455078,91.14823150634766,100.3212661743164,238.4365234375,761.2372436523438,369.44775390625,1291.6693115234375,3282.11474609375,107.59520721435547,147.56700134277344,73.20757293701172,463.9659423828125,,267.21649169921875,1936.3890380859375,215.06320190429688,98.2380599975586,255.78204345703125,476.99822998046875,449.95989990234375,142.44044494628906,172.65042114257812,1072.621337890625,108.25448608398438,144.45579528808594
2010-12-07,138.1244659423828,249.38426208496094,244.58924865722656,1247.484375,467.75970458984375,61.2515754699707,302.9518127441406,70.79730987548828,173.69960021972656,354.9524230957031,161.22947692871094,270.8473205566406,1689.5145263671875,105.78034973144531,336.58428955078125,91.798095703125,599.5632934570312,219.57810974121094,,1290.2398681640625,208.07574462890625,247.21905517578125,174.2441864013672,272.8789367675781,317.8707580566406,57.11690139770508,90.68994140625,100.51025390625,230.3677978515625,763.9270629882812,372.30645751953125,1310.5196533203125,3276.8134765625,110.21248626708984,149.5170440673828,72.65686798095703,468.78680419921875,,259.2652587890625,1927.48876953125,218.55364990234375,98.49444580078125,251.55303955078125,480.2280578613281,444.16021728515625,143.7461395263672,172.68545532226562,1084.6893310546875,106.542724609375,145.8981475830078
2010-12-08,134.142822265625,244.81588745117188,231.10867309570312,1215.4993896484375,445.7810974121094,61.09657287597656,301.90972900390625,72.58050537109375,178.34085083007812,352.37164306640625,160.6500701904297,271.5853576660156,1700.823486328125,105.95369720458984,338.2447204589844,91.19791412353516,585.8319702148438,212.93002319335938,,1267.706298828125,203.67198181152344,247.7623291015625,173.28709411621094,263.61993408203125,313.1257019042969,57.58107376098633,89.90811157226562,98.30264282226562,231.60914611816406,755.4600830078125,366.89117431640625,1299.9708251953125,3278.435302734375,109.83856201171875,150.33839416503906,71.84916687011719,464.1478576660156,,253.87986755371094,1917.7315673828125,216.2188262939453,98.15260314941406,251.68490600585938,468.8861999511719,440.74993896484375,142.09796142578125,167.0149688720703,1062.243408203125,106.33612823486328,146.01556396484375
